sampleA,sampleB,snp_distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
hcw#50,CARE0274#1,4,-6.230299079,-4.928411468,-4.161640876,-3.654458093,-3.303847955,-3.059215548,-2.891683146,-2.783019258,-2.7208805,-2.696482923,-2.703338021,-2.736510445,-2.792155728,-2.867219097,-2.959232025,-3.066170603,-3.186354407,-3.318372669,-3.46102933,-3.613301449,-3.774307248
hcw#50,CARE0273#2,4,-6.230299079,-4.928411468,-4.161640876,-3.654458093,-3.303847955,-3.059215548,-2.891683146,-2.783019258,-2.7208805,-2.696482923,-2.703338021,-2.736510445,-2.792155728,-2.867219097,-2.959232025,-3.066170603,-3.186354407,-3.318372669,-3.46102933,-3.613301449,-3.774307248
hcw#50,CARE0210#2,5,-7.442856078,-5.974955516,-5.059331127,-4.420092504,-3.95205518,-3.602137457,-3.33930895,-3.143636038,-3.001454925,-2.902949423,-2.840811655,-2.809445559,-2.804466221,-2.822371176,-2.860316882,-2.915962165,-2.987355806,-3.072854052,-3.17105895,-3.280771455,-3.400955259
hcw#50,CARE0210#3,5,-7.460312167,-5.981738405,-5.061604749,-4.420735789,-3.952186339,-3.602126635,-3.3392629,-3.143582073,-3.001399334,-2.902893525,-2.840755703,-2.809389598,-2.804410258,-2.822315213,-2.860260919,-2.915906203,-2.987299843,-3.072798089,-3.171002987,-3.280715492,-3.400899296
hcw#50,CARE0097#5,3,-5.307317224,-4.058948773,-3.386478271,-2.993143572,-2.759861896,-2.627269151,-2.563286458,-2.549419693,-2.574160386,-2.629774462,-2.71073079,-2.812894728,-2.933078277,-3.068766223,-3.217937557,-3.378943354,-3.550420453,-3.731228879,-3.920405555,-4.117129437,-4.32069485
hcw#50,CARE0097#4,3,-5.224201072,-4.014084466,-3.365957059,-2.985995585,-2.75900911,-2.628965773,-2.565881432,-2.552293964,-2.577112301,-2.632745903,-2.713706715,-2.815871602,-2.936055336,-3.071743316,-3.220914656,-3.381920455,-3.553397554,-3.73420598,-3.923382656,-4.120106537,-4.323671951
hcw#51,hcw#54,4,-6.179151614,-4.913029896,-4.157744439,-3.653773914,-3.303954088,-3.059494779,-2.891996511,-2.783338743,-2.721200991,-2.696803566,-2.703658686,-2.736831113,-2.792476396,-2.867539766,-2.959552693,-3.066491271,-3.186675075,-3.318693337,-3.461349998,-3.613622117,-3.774627916
hcw#51,hcw#56,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#51,hcw#62,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#51,hcw#67,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#51,hcw#68,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#51,hcw#69,4,-6.180926037,-4.913270124,-4.15776769,-3.653770926,-3.303948327,-3.059488758,-2.891990468,-2.783332698,-2.721194945,-2.696797521,-2.70365264,-2.736825068,-2.792470351,-2.86753372,-2.959546648,-3.066485226,-3.18666903,-3.318687292,-3.461343952,-3.613616071,-3.77462187
hcw#51,hcw#73,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#51,hcw#76,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#51,CARE0221#2,4,-6.20842089,-4.920695774,-4.159404595,-3.653989031,-3.303864127,-3.059347526,-2.891839573,-2.783180317,-2.721042355,-2.696644904,-2.70350002,-2.736672447,-2.79231773,-2.867381099,-2.959394027,-3.066332604,-3.186516409,-3.318534671,-3.461191331,-3.61346345,-3.774469249
hcw#52,hcw#55,0,-1.235827987,-1.579155343,-1.922482699,-2.265810054,-2.60913741,-2.952464766,-3.295792122,-3.639119478,-3.982446833,-4.325774189,-4.669101545,-5.012428901,-5.355756257,-5.699083612,-6.042410968,-6.385738324,-6.72906568,-7.072393035,-7.415720391,-7.759047747,-8.102375103
hcw#52,hcw#56,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#52,hcw#57,3,-4.943311948,-3.900344943,-3.327381567,-2.977561742,-2.76127331,-2.634597037,-2.572459284,-2.559111696,-2.583985321,-2.639630604,-2.720593696,-2.822758994,-2.942942799,-3.07863079,-3.227802131,-3.38880793,-3.560285029,-3.741093455,-3.930270131,-4.126994013,-4.330559426
hcw#52,hcw#58,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#52,hcw#59,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#52,hcw#60,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#52,hcw#61,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#52,hcw#62,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#52,hcw#64,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#52,hcw#65,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#52,CARE0244#1,2,-3.761088835,-2.96112363,-2.602112855,-2.433069231,-2.370713978,-2.377542838,-2.433185347,-2.525198014,-2.645381796,-2.788038455,-2.949044254,-3.125317525,-3.314494201,-3.514720713,-3.724516676,-3.942680889,-4.168225209,-4.40032693,-4.63829377,-4.881537667,-5.129554843
hcw#52,CARE0243#1,3,-4.945977238,-3.900615653,-3.327382777,-2.977537647,-2.761247178,-2.634570761,-2.572432999,-2.559085411,-2.583959035,-2.639604319,-2.72056741,-2.822732709,-2.942916514,-3.078604505,-3.227775846,-3.388781645,-3.560258744,-3.74106717,-3.930243846,-4.126967728,-4.330533141
hcw#52,CARE0097#3,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
hcw#52,hcw#72,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#52,hcw#73,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#52,hcw#74,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#52,hcw#75,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#52,CARE0063#12,2,-3.813896465,-2.97577203,-2.603800814,-2.431376863,-2.36831664,-2.375023327,-2.430647702,-2.522658012,-2.642841521,-2.785498151,-2.946503947,-3.122777218,-3.311953894,-3.512180406,-3.72197637,-3.940140582,-4.165684903,-4.397786623,-4.635753463,-4.878997361,-5.127014537
hcw#52,CARE0224#2,3,-4.998730554,-3.914206233,-3.329839758,-2.97736143,-2.760538849,-2.633768548,-2.571616079,-2.558266418,-2.583139777,-2.63878503,-2.719748117,-2.821913416,-2.942097221,-3.077785212,-3.226956553,-3.387962352,-3.559439451,-3.740247877,-3.929424553,-4.126148435,-4.329713848
hcw#52,CARE0273#1,0,-2.634898468,-1.888932854,-1.728874331,-1.841081377,-2.087515818,-2.395066119,-2.726907816,-3.067022893,-3.409559936,-3.752714194,-4.096007415,-4.439328651,-4.782655001,-5.125982204,-5.469309539,-5.812636892,-6.155964247,-6.499291603,-6.842618959,-7.185946314,-7.52927367
hcw#52,CARE0214#3,4,-6.298781388,-4.9575068,-4.172080218,-3.65741167,-3.304224782,-3.058818884,-2.891080737,-2.782367681,-2.720218247,-2.695818544,-2.702673251,-2.735845608,-2.791490881,-2.866554248,-2.958567175,-3.065505753,-3.185689557,-3.31770782,-3.46036448,-3.612636599,-3.773642398
hcw#52,CARE0274#1,3,-5.151122747,-3.97747036,-3.350754291,-2.981466017,-2.758988809,-2.63057581,-2.568003593,-2.554558107,-2.579411673,-2.635053189,-2.716015627,-2.818180821,-2.93836461,-3.074052599,-3.22322394,-3.384229739,-3.555706838,-3.736515264,-3.92569194,-4.122415821,-4.325981235
hcw#52,CARE0273#2,1,-3.394520818,-2.467741267,-2.120899055,-2.045858957,-2.112290069,-2.253827419,-2.436815319,-2.644874556,-2.869984412,-3.107853354,-3.355850472,-3.612162683,-3.875446678,-4.144665957,-4.419000425,-4.697789258,-4.980491991,-5.266660933,-5.555921068,-5.847955129,-6.142492321
hcw#52,CARE0210#2,2,-4.293981701,-3.200426868,-2.683457443,-2.440795144,-2.348515742,-2.344672818,-2.396951038,-2.488017377,-2.607961302,-2.750562675,-2.911556792,-3.087827784,-3.277004048,-3.47723049,-3.687026442,-3.905190653,-4.130734973,-4.362836694,-4.600803534,-4.844047431,-5.092064607
hcw#52,CARE0210#3,2,-4.42106333,-3.274616241,-2.719394971,-2.452389577,-2.34673695,-2.336598826,-2.386327637,-2.476495624,-2.596160251,-2.73868398,-2.899658572,-3.07592508,-3.265100395,-3.465326651,-3.675122569,-3.893286775,-4.118831094,-4.350932814,-4.588899654,-4.832143551,-5.080160727
hcw#52,CARE0097#5,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#52,CARE0097#4,2,-4.42106333,-3.274616241,-2.719394971,-2.452389577,-2.34673695,-2.336598826,-2.386327637,-2.476495624,-2.596160251,-2.73868398,-2.899658572,-3.07592508,-3.265100395,-3.465326651,-3.675122569,-3.893286775,-4.118831094,-4.350932814,-4.588899654,-4.832143551,-5.080160727
hcw#53,hcw#56,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#53,hcw#62,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#53,hcw#70,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#53,hcw#71,2,-3.813896465,-2.97577203,-2.603800814,-2.431376863,-2.36831664,-2.375023327,-2.430647702,-2.522658012,-2.642841521,-2.785498151,-2.946503947,-3.122777218,-3.311953894,-3.512180406,-3.72197637,-3.940140582,-4.165684903,-4.397786623,-4.635753463,-4.878997361,-5.127014537
hcw#54,hcw#56,3,-4.943311948,-3.900344943,-3.327381567,-2.977561742,-2.76127331,-2.634597037,-2.572459284,-2.559111696,-2.583985321,-2.639630604,-2.720593696,-2.822758994,-2.942942799,-3.07863079,-3.227802131,-3.38880793,-3.560285029,-3.741093455,-3.930270131,-4.126994013,-4.330559426
hcw#54,hcw#62,1,-2.471655974,-2.121836149,-2.059698397,-2.11534368,-2.235527485,-2.396533284,-2.58570996,-2.795505923,-3.021050243,-3.259017083,-3.507034259,-3.763350238,-4.026634886,-4.29585427,-4.570188754,-4.848977589,-5.131680323,-5.417849265,-5.707109399,-5.999143461,-6.293680652
hcw#54,hcw#67,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#54,hcw#68,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
hcw#54,hcw#69,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#54,hcw#73,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#54,hcw#76,2,-3.883663542,-2.999989828,-2.608612688,-2.42971132,-2.364915065,-2.371236035,-2.426787291,-2.518785502,-2.638967233,-2.781623628,-2.942629396,-3.118902664,-3.308079339,-3.508305852,-3.718101815,-3.936266028,-4.161810348,-4.393912068,-4.631878908,-4.875122806,-5.123139982
hcw#54,CARE0221#2,2,-4.066221625,-3.079816383,-2.633103643,-2.429828321,-2.35620491,-2.35984775,-2.414702721,-2.50654255,-2.62669222,-2.769342761,-2.930347554,-3.106620673,-3.295797327,-3.496023836,-3.705819799,-3.923984012,-4.149528332,-4.381630053,-4.619596893,-4.86284079,-5.110857966
hcw#55,hcw#56,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#55,hcw#57,3,-4.943311948,-3.900344943,-3.327381567,-2.977561742,-2.76127331,-2.634597037,-2.572459284,-2.559111696,-2.583985321,-2.639630604,-2.720593696,-2.822758994,-2.942942799,-3.07863079,-3.227802131,-3.38880793,-3.560285029,-3.741093455,-3.930270131,-4.126994013,-4.330559426
hcw#55,hcw#58,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#55,hcw#59,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#55,hcw#60,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#55,hcw#61,4,-6.179139936,-4.913029379,-4.157744446,-3.653773941,-3.303954117,-3.059494808,-2.89199654,-2.783338772,-2.721201019,-2.696803595,-2.703658714,-2.736831142,-2.792476425,-2.867539794,-2.959552722,-3.066491299,-3.186675104,-3.318693366,-3.461350026,-3.613622145,-3.774627944
hcw#55,hcw#62,5,-7.414967923,-5.966535809,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874413,-2.809508319,-2.80452898,-2.822433936,-2.860379642,-2.916024925,-2.987418566,-3.072916812,-3.17112171,-3.280834215,-3.401018019
hcw#55,hcw#64,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#55,hcw#65,3,-4.943519993,-3.900354896,-3.327380359,-2.977560011,-2.761271557,-2.634595283,-2.572457531,-2.559109943,-2.583983567,-2.639628851,-2.720591942,-2.822757241,-2.942941045,-3.078629036,-3.227800378,-3.388806177,-3.560283276,-3.741091702,-3.930268378,-4.126992259,-4.330557673
hcw#55,CARE0244#1,2,-3.761088835,-2.96112363,-2.602112855,-2.433069231,-2.370713978,-2.377542838,-2.433185347,-2.525198014,-2.645381796,-2.788038455,-2.949044254,-3.125317525,-3.314494201,-3.514720713,-3.724516676,-3.942680889,-4.168225209,-4.40032693,-4.63829377,-4.881537667,-5.129554843
hcw#55,CARE0243#1,3,-4.945977238,-3.900615653,-3.327382777,-2.977537647,-2.761247178,-2.634570761,-2.572432999,-2.559085411,-2.583959035,-2.639604319,-2.72056741,-2.822732709,-2.942916514,-3.078604505,-3.227775846,-3.388781645,-3.560258744,-3.74106717,-3.930243846,-4.126967728,-4.330533141
hcw#55,CARE0097#3,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
hcw#55,hcw#72,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#55,hcw#73,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#55,hcw#74,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#55,hcw#75,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
hcw#55,CARE0063#12,2,-3.813896465,-2.97577203,-2.603800814,-2.431376863,-2.36831664,-2.375023327,-2.430647702,-2.522658012,-2.642841521,-2.785498151,-2.946503947,-3.122777218,-3.311953894,-3.512180406,-3.72197637,-3.940140582,-4.165684903,-4.397786623,-4.635753463,-4.878997361,-5.127014537
hcw#55,CARE0224#2,3,-4.998730554,-3.914206233,-3.329839758,-2.97736143,-2.760538849,-2.633768548,-2.571616079,-2.558266418,-2.583139777,-2.63878503,-2.719748117,-2.821913416,-2.942097221,-3.077785212,-3.226956553,-3.387962352,-3.559439451,-3.740247877,-3.929424553,-4.126148435,-4.329713848
hcw#55,CARE0273#1,0,-2.634898468,-1.888932854,-1.728874331,-1.841081377,-2.087515818,-2.395066119,-2.726907816,-3.067022893,-3.409559936,-3.752714194,-4.096007415,-4.439328651,-4.782655001,-5.125982204,-5.469309539,-5.812636892,-6.155964247,-6.499291603,-6.842618959,-7.185946314,-7.52927367
hcw#55,CARE0214#3,4,-6.298781388,-4.9575068,-4.172080218,-3.65741167,-3.304224782,-3.058818884,-2.891080737,-2.782367681,-2.720218247,-2.695818544,-2.702673251,-2.735845608,-2.791490881,-2.866554248,-2.958567175,-3.065505753,-3.185689557,-3.31770782,-3.46036448,-3.612636599,-3.773642398
hcw#55,CARE0274#1,3,-5.151122747,-3.97747036,-3.350754291,-2.981466017,-2.758988809,-2.63057581,-2.568003593,-2.554558107,-2.579411673,-2.635053189,-2.716015627,-2.818180821,-2.93836461,-3.074052599,-3.22322394,-3.384229739,-3.555706838,-3.736515264,-3.92569194,-4.122415821,-4.325981235
hcw#55,CARE0273#2,1,-3.394520818,-2.467741267,-2.120899055,-2.045858957,-2.112290069,-2.253827419,-2.436815319,-2.644874556,-2.869984412,-3.107853354,-3.355850472,-3.612162683,-3.875446678,-4.144665957,-4.419000425,-4.697789258,-4.980491991,-5.266660933,-5.555921068,-5.847955129,-6.142492321
hcw#55,CARE0210#2,2,-4.293981701,-3.200426868,-2.683457443,-2.440795144,-2.348515742,-2.344672818,-2.396951038,-2.488017377,-2.607961302,-2.750562675,-2.911556792,-3.087827784,-3.277004048,-3.47723049,-3.687026442,-3.905190653,-4.130734973,-4.362836694,-4.600803534,-4.844047431,-5.092064607
hcw#55,CARE0210#3,2,-4.42106333,-3.274616241,-2.719394971,-2.452389577,-2.34673695,-2.336598826,-2.386327637,-2.476495624,-2.596160251,-2.73868398,-2.899658572,-3.07592508,-3.265100395,-3.465326651,-3.675122569,-3.893286775,-4.118831094,-4.350932814,-4.588899654,-4.832143551,-5.080160727
hcw#55,CARE0097#5,2,-4.555377508,-3.357123741,-2.762576324,-2.468839241,-2.347247264,-2.328868347,-2.374906794,-2.463632879,-2.582800238,-2.725170712,-2.886102614,-3.062358269,-3.251531046,-3.451756752,-3.661552559,-3.879716744,-4.105261059,-4.337362779,-4.575329619,-4.818573516,-5.066590692
hcw#55,CARE0097#4,2,-4.42106333,-3.274616241,-2.719394971,-2.452389577,-2.34673695,-2.336598826,-2.386327637,-2.476495624,-2.596160251,-2.73868398,-2.899658572,-3.07592508,-3.265100395,-3.465326651,-3.675122569,-3.893286775,-4.118831094,-4.350932814,-4.588899654,-4.832143551,-5.080160727
hcw#56,hcw#62,2,-3.707483961,-2.952199028,-2.602379204,-2.434880936,-2.372743183,-2.379598303,-2.435243586,-2.527256513,-2.647440318,-2.790096978,-2.951102777,-3.127376048,-3.316552724,-3.516779236,-3.7265752,-3.944739412,-4.170283733,-4.402385453,-4.640352293,-4.883596191,-5.131613367
hcw#56,CARE0244#1,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
hcw#56,hcw#67,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#56,hcw#68,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
hcw#56,hcw#69,1,-2.799720592,-2.188648279,-2.043671025,-2.077164917,-2.192423038,-2.352506367,-2.541534611,-2.751309666,-2.976851368,-3.214817913,-3.462835059,-3.719151035,-3.982435683,-4.251655066,-4.525989551,-4.804778385,-5.087481119,-5.373650061,-5.662910196,-5.954944257,-6.249481449
hcw#56,hcw#70,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
